CostVariables,,,,,,,,,,,
StaffCostHour,20,,,,,,,,,,
FixedCostsCar,0,,,,,,,,,,
FixedCostsPt,11.8,,,,,,,,,,
CarCostsP_km,0.34,(0.56 p/mile),,,,,,,,,
JourneyData,,,,,,,,,,,
From,x,y,To,x,y,CarEm,CarTime,PtEm,PtTime,WalkDist,carDist
W5 5JY,51.51279,-0.302995,SW2 1LR,51.45674,-0.113504,16.12317289,47.99490468,9.966546653,62,-1,18.95798735
SE23 3NA,51.445051,-0.052005,SE6 1ES,51.439774,-0.0104,3.358994353,12.04957507,0.301087714,56,-1,4.759582152
NW4 3SA,51.578178,-0.232051,SE25 5PD,51.38934,-0.090176,16.45907233,68.65324454,12.52118113,88,-1,27.11803159
SW1H 9EU,51.499117,-0.136824,SE23 3NA,51.445051,-0.052005,10.41288249,30.6747903,6.035969448,70,-1,12.11654217
SE26 6BP,51.424959,-0.064942,E11 1DZ,51.569612,-0.003582,18.13856951,54.72401714,11.14362254,112,-1,21.61598677
SE22 8AD,51.464181,-0.082748,SE6 3TJ,51.434954,-0.023113,5.7102904,19.50166558,1.857911226,58,-1,7.703157905
NW4 2DH,51.586223,-0.221172,SE21 8BX,51.431052,-0.089875,15.11547459,57.39347188,10.67349189,95,-1,22.67042139
E18 2JF,51.593824,0.01827,BR1 1BQ,51.408139,0.015834,13.10007798,66.41547355,14.01942394,118,-1,26.23411205
SE21 8BX,51.431052,-0.089875,SE23 3NN,51.44797,-0.049132,3.694893788,12.3481779,1.368751639,52,-1,4.877530272
SE4 1YB,51.465709,-0.026866,SE22 8RP,51.457684,-0.077003,4.702592094,12.32314166,1.7440948,50,-1,4.867640955
W6 9RH,51.535984,-0.194754,SE14 5TJ,51.469307,-0.046235,13.77187685,37.27630063,9.532959256,111,-1,14.72413875
NW6 2QT,51.546726,-0.199738,SE19 3DX,51.414883,-0.094835,12.76417854,49.32433403,10.16754239,127,-1,19.48311194
E7 8EA,51.546847,0.036411,W1J 5HQ,51.507122,-0.146599,11.08468136,38.36771884,6.856871734,60,-1,15.15524894
NW4 2JT,51.588442,-0.211572,SE15 2UJ,51.475983,-0.062179,15.11547459,50.27764681,8.849185916,90,-1,19.85967049
SE16 5QU,51.504227,-0.048517,SE9 5QR,51.44146,0.050412,8.733385317,30.5845715,5.565459431,54,-1,12.08090574
SE13 6TZ,51.446221,-0.004004,E1 6NP,51.521656,-0.075247,13.10007798,31.43179836,6.543579868,83,-1,12.41556035
W6 9RH,51.535984,-0.194754,SW1V 1NP,51.492683,-0.144462,7.725687012,18.18024697,2.405532498,66,-1,7.181197554
N13 4HP,51.616427,-0.121825,SW18 9SL,51.457384,-0.190862,18.47446894,65.97073638,11.31826217,111,-1,26.05844087
SW12 8LH,51.445845,-0.159572,NW6 2QT,51.546726,-0.199738,13.43597741,36.28303848,8.158726056,59,-1,14.3318002
SE22 8HA,51.454919,-0.076731,SE12 8PB,51.454711,0.005953,7.389787576,22.16826475,3.779702585,83,-1,8.756464577
SW12 8LH,51.445845,-0.159572,SW2 2AD,51.450971,-0.121039,4.030793223,10.09336948,2.123286379,45,-1,3.986880944
SE15 5SZ,51.475094,-0.066594,SW1H 9EU,51.499117,-0.136824,7.389787576,18.11598614,1.500675349,65,-1,7.155814525
SE19 2QJ,51.411828,-0.084536,SE9 5QR,51.44146,0.050412,9.741083623,32.81176375,5.38022553,80,-1,12.96064668
SE16 5QU,51.504227,-0.048517,SE9 5TG,51.44948,0.050483,8.061586447,32.42328098,4.60277599,62,-1,12.80719599
NW4 2JT,51.588442,-0.211572,SW2 1LR,51.45674,-0.113504,13.10007798,48.27580688,8.660828151,76,-1,19.06894372
SW2 1QA,51.456114,-0.109283,SW1P 4PX,51.489465,-0.130389,7.053888141,12.66719381,1.500541685,41,-1,5.003541555
SE12 9TZ,51.432583,0.027743,SE9 2LL,51.446535,0.08289,4.366692659,13.61142113,3.086760141,53,-1,5.376511348
SE16 7PF,51.496001,-0.039446,SE20 8LB,51.411851,-0.059126,13.10007798,31.56224227,2.398150577,48,-1,12.4670857
N13 4HP,51.616427,-0.121825,W2 1EB,51.566901,-0.209532,4.366692659,25.16548663,7.520063595,92,-1,9.940367219
W5 5RA,51.508035,-0.304973,E7 0AF,51.55368,0.019868,20.82576499,68.48885253,11.50737991,87,-1,27.05309675
SE21 8BX,51.431052,-0.089875,SE23 3NA,51.445051,-0.052005,3.358994353,11.1784526,0.983991007,50,-1,4.415488776
W1J 8PD,51.507805,-0.144827,SE12 8BP,51.451997,0.026286,13.10007798,39.3119901,5.893512125,59,-1,15.52823609
SE23 3NN,51.44797,-0.049132,SE17 3RD,51.487667,-0.104147,7.725687012,19.72910932,3.554800965,56,-1,7.79299818
SE11 6PT,51.492973,-0.115869,SE1 2SS,51.506106,-0.087199,5.374390965,8.494624049,1.326590165,33,-1,3.355376499
SW1V 1NP,51.492683,-0.144462,SE12 8PB,51.454711,0.005953,13.43597741,35.07673396,7.023413603,82,-1,13.85530991
E6 2NF,51.536121,0.060503,SE12 9QB,51.435783,0.026763,10.07698306,42.66887454,11.70841473,88,-1,16.85420544
E6 9SP,51.532761,0.055219,SE12 8BP,51.451997,0.026286,8.397485882,32.59816002,7.261809317,78,-1,12.87627321
SE1 4QA,51.498117,-0.083716,W1T 3QG,51.51701,-0.137794,10.74878193,14.58773196,1.845725985,50,-1,5.762154124
SE26 6HP,51.426178,-0.061956,SW11 4LG,51.475275,-0.150842,8.397485882,29.10847601,7.205153369,97,-1,11.49784802
SW1H 9EU,51.499117,-0.136824,SE17 1TS,51.490383,-0.084199,7.389787576,12.15190372,1.385945806,51,-1,4.80000197
SE1 4QA,51.498117,-0.083716,SW1P 4BB,51.492146,-0.131072,6.046189835,11.56747078,1.730006393,45,-1,4.569150959
SW2 2AD,51.450971,-0.121039,W3 7TB,51.558951,-0.19246,14.44367572,40.37513516,8.285208836,73,-1,15.94817839
NW6 2QT,51.546726,-0.199738,CR4 3QX,51.407037,-0.178255,16.12317289,51.68391027,10.30520029,73,-1,20.41514456
SE22 8AD,51.464181,-0.082748,SE16 5QU,51.504227,-0.048517,7.725687012,17.233947,1.381243034,53,-1,6.807409065
SE15 4DA,51.462937,-0.077042,SW2 2AD,51.450971,-0.121039,6.046189835,11.94113814,1.625425712,53,-1,4.716749564
W1U 4ED,51.518776,-0.153376,N13 4HP,51.616427,-0.121825,10.74878193,35.98124773,6.771764973,80,-1,14.21259285
SE4 1QR,51.463509,-0.035628,SW1H 9EU,51.499117,-0.136824,10.41288249,24.36517648,3.921855669,69,-1,9.624244709
SW1P 4PX,51.489465,-0.130389,SE4 1QR,51.463509,-0.035628,8.061586447,23.88267162,4.083840875,81,-1,9.433655289
SE12 8PB,51.454711,0.005953,SE14 5TJ,51.469307,-0.046235,5.374390965,13.76100787,1.795648351,60,-1,5.435598107
SE14 6EB,51.481142,-0.035014,E6 6AQ,51.525592,0.063488,8.061586447,32.00886319,8.567096576,97,-1,12.64350096
N1 9JP,51.651933,-0.077091,E7 8DT,51.544112,0.034429,10.74878193,43.99590993,6.135044169,67,-1,17.37838442
E11 1DZ,51.569612,-0.003582,SM5 4PB,51.350379,-0.170508,19.14626781,83.21613836,13.5496394,139,-1,32.87037465
W3 7TB,51.558951,-0.19246,SW2 2AD,51.450971,-0.121039,11.75648024,41.2286401,8.342132113,69,-1,16.28531284
N13 4HP,51.616427,-0.121825,SE1 6TJ,51.494747,-0.098768,9.741083623,41.60108405,9.535037169,80,-1,16.4324282
SE3 7DF,51.475516,0.022994,W2 1EB,51.566901,-0.209532,16.79497176,58.91783442,7.844864335,70,-1,23.2725446
SE14 6EB,51.481142,-0.035014,SW2 1LR,51.45674,-0.113504,7.053888141,19.96683271,3.821645892,79,-1,7.886898919
SW17 0JZ,51.43594,-0.184673,SE12 9TZ,51.432583,0.027743,9.069284753,46.2199569,11.68641281,124,-1,18.25688298
SE4 1QR,51.463509,-0.035628,SW1H 9HP,51.501001,-0.130911,11.08468136,23.44669451,3.792545096,64,-1,9.26144433
NW6 3AA,51.541873,-0.190584,SE16 6AU,51.500401,-0.043407,14.44367572,36.76004011,6.744491263,50,-1,14.52021584
N1 9JJ,51.651933,-0.077091,CR4 3QX,51.407037,-0.178255,25.86425652,86.45489541,7.992660877,58,-1,34.14968369
SW11 4LG,51.475275,-0.150842,W1J 5HQ,51.507122,-0.146599,6.046189835,11.05628936,1.806198506,43,-1,4.367234297
SE25 4TY,51.401113,-0.067804,SE1 1GE,51.503839,-0.092121,13.10007798,36.75398802,5.044158998,49,-1,14.51782527
W5 5JY,51.51279,-0.302995,SW2 1QA,51.456114,-0.109283,17.1308712,49.11500973,9.927029413,66,-1,19.40042885
CR4 3QX,51.407037,-0.178255,W1J 8PD,51.507805,-0.144827,15.45137402,37.12535917,6.415338564,55,-1,14.66451687
SE4 1QR,51.463509,-0.035628,W3 7TB,51.558951,-0.19246,15.78727346,46.23079928,8.986618371,70,-1,18.26116572
SE6 1ES,51.439774,-0.0104,SE7 8NE,51.491891,0.035502,7.725687012,26.15467469,3.393901952,80,-1,10.3310965
SW18 9SL,51.457384,-0.190862,W1J 8PD,51.507805,-0.144827,9.405184188,21.66933528,2.473131532,70,-1,8.559387436
SE9 5TG,51.44948,0.050483,SE15 4HA,51.463758,-0.0668,9.069284753,26.04147535,4.447715533,59,-1,10.28638276
NW6 2QT,51.546726,-0.199738,SE13 6TZ,51.446221,-0.004004,16.45907233,52.21639592,11.33222446,78,-1,20.62547639
E7 0AF,51.55368,0.019868,SE28 8LW,51.508975,0.117888,17.1308712,46.50848101,8.825623017,129,-1,18.37085
SE15 4HA,51.463758,-0.0668,SE25 4XL,51.399524,-0.07999,4.366692659,22.45963202,4.056257594,53,-1,8.871554649
SE12 9TZ,51.432583,0.027743,SE16 5QU,51.504227,-0.048517,9.405184188,30.22517631,4.286580828,57,-1,11.93894464
E11 1DZ,51.569612,-0.003582,SW1P 4BB,51.492146,-0.131072,12.76417854,40.64244549,8.759848678,65,-1,16.05376597
SE9 2LL,51.446535,0.08289,SE19 2QJ,51.411828,-0.084536,12.42827911,39.85934878,9.840544711,95,-1,15.74444277
SE12 9TZ,51.432583,0.027743,NW6 3AA,51.541873,-0.190584,18.13856951,58.02141968,13.20442307,107,-1,22.91846077
SE1 4QA,51.498117,-0.083716,SE1 2SS,51.506106,-0.087199,1.343597741,3.145358339,0.180509181,21,-1,1.242416544
SE9 2LL,51.446535,0.08289,SE25 4TY,51.401113,-0.067804,10.07698306,37.97414763,7.869548897,80,-1,14.99978831
W1T 3QG,51.51701,-0.137794,W2 1EB,51.566901,-0.209532,6.38208927,23.43378389,1.055254974,30,-1,9.256344638
W5 5RA,51.508035,-0.304973,SW1V 1NP,51.492683,-0.144462,11.08468136,35.22520145,6.001266099,51,-1,13.91395457
W3 7JU,51.508973,-0.250654,E11 1DZ,51.569612,-0.003582,11.08468136,53.902179,11.46024633,77,-1,21.2913607
E7 0AF,51.55368,0.019868,SE9 5TG,51.44948,0.050483,13.10007798,38.35210275,7.542288079,93,-1,15.14908059
NW4 2JT,51.588442,-0.211572,SW2 1QA,51.456114,-0.109283,14.10777628,49.39591194,8.558260076,80,-1,19.51138521
E6 9SY,51.532761,0.055219,SE23 3NA,51.445051,-0.052005,9.405184188,39.55345796,10.56185694,127,-1,15.6236159
NW10 9UL,51.544184,-0.24567,W1S 2HU,51.512255,-0.141361,7.389787576,23.89575042,4.87976277,57,-1,9.438821416
IG11 0RD,51.529397,0.108902,W2 1EB,51.566901,-0.209532,11.08468136,84.50743137,12.75177806,120,-1,33.38043539
E1 6NP,51.521656,-0.075247,NW4 2JT,51.588442,-0.211572,9.405184188,36.44391776,5.782526929,69,-1,14.39534752
SW1V 1NP,51.492683,-0.144462,SE12 8SS,51.455336,0.012558,13.77187685,37.65493924,10.3428909,83,-1,14.873701
EN2 0DY,51.666493,-0.080465,SE15 2UJ,51.475983,-0.062179,16.12317289,62.24405479,16.00458525,144,-1,24.58640164
SE1 1GE,51.503839,-0.092121,E11 1DZ,51.569612,-0.003582,11.08468136,32.3490978,6.168965167,47,-1,12.77789363
SW9 6LW,51.472675,-0.1124,W3 7TB,51.558951,-0.19246,13.43597741,34.32760471,6.852975603,71,-1,13.55940386
SE12 8PB,51.454711,0.005953,SE9 5DL,51.450285,0.055917,3.694893788,9.568386193,0.695523956,42,-1,3.779512546
SE13 6TZ,51.446221,-0.004004,E6 9SN,51.532761,0.055219,8.397485882,40.92069734,10.37522383,115,-1,16.16367545
SE23 3NN,51.44797,-0.049132,SE23 3NA,51.445051,-0.052005,0.671798871,1.180142219,0,7,-1,0.466156177
SE19 2QJ,51.411828,-0.084536,SE15 5SZ,51.475094,-0.066594,8.061586447,23.25124127,3.559838445,62,-1,9.184240302
SE13 6TZ,51.446221,-0.004004,E6 9ST,51.532761,0.055219,8.397485882,40.92069734,7.657001251,84,-1,16.16367545
N1 9JJ,51.651933,-0.077091,E11 1DZ,51.569612,-0.003582,7.389787576,34.1816942,6.642542819,51,-1,13.50176921
E3 5AA,51.527185,-0.034503,E11 1DZ,51.569612,-0.003582,6.046189835,18.11984533,2.460479631,49,-1,7.157338906
IG11 0RJ,51.5312,0.120679,SE17 1TS,51.490383,-0.084199,7.389787576,43.52573911,10.24026614,115,-1,17.19266695
SE13 6TZ,51.446221,-0.004004,E6 9SP,51.532761,0.055219,8.397485882,40.92069734,7.657001251,84,-1,16.16367545
NW4 3UA,51.575986,-0.233983,SE25 4TY,51.401113,-0.067804,17.1308712,67.91873049,81.28289873,67,-1,26.82789854
W3 7JU,51.508973,-0.250654,SE24 0EF,51.454033,-0.104576,17.80267007,39.0185767,7.87270258,79,-1,15.4123378
W5 5JY,51.51279,-0.302995,HA1 9GF,51.585237,-0.329686,8.061586447,27.15856203,6.768628014,59,-1,10.727632
SW2 2AD,51.450971,-0.121039,SM5 4PB,51.350379,-0.170508,10.07698306,39.07893671,8.174635218,97,-1,15.43618
SE23 3NA,51.445051,-0.052005,HA1 9GF,51.585237,-0.329686,18.47446894,78.06654183,14.48910213,84,-1,30.83628402
SE25 4XL,51.399524,-0.07999,SE7 8NE,51.491891,0.035502,15.78727346,40.26650636,6.718591158,76,-1,15.90527001
SE21 8BX,51.431052,-0.089875,NW4 3RD,51.578629,-0.219693,19.48216725,54.91084804,9.326599888,87,-1,21.68978498
SW9 6LW,51.472675,-0.1124,W3 7JU,51.508973,-0.250654,13.43597741,33.25681398,7.083482787,70,-1,13.13644152
SW2 2AD,51.450971,-0.121039,W3 7JU,51.508973,-0.250654,11.75648024,34.86900519,8.396083175,74,-1,13.77325705
NW6 2QT,51.546726,-0.199738,SE19 3NF,51.422435,-0.105294,12.42827911,45.87010557,8.679881921,81,-1,18.1186917
SE9 2LL,51.446535,0.08289,IG5 0RW,51.596486,0.060159,12.76417854,67.93647805,12.54726211,123,-1,26.83490883
E7 0AF,51.55368,0.019868,SE9 5QR,51.44146,0.050412,13.10007798,42.16592071,8.715138311,109,-1,16.65553868
E6 9SY,51.532761,0.055219,SE16 7PF,51.496001,-0.039446,7.725687012,28.11794089,7.307640128,80,-1,11.10658665
SE9 5QR,51.44146,0.050412,SM5 4PB,51.350379,-0.170508,15.45137402,58.53224159,12.22399634,143,-1,23.12023543
SE5 8PF,51.471194,-0.084326,SW12 8LH,51.445845,-0.159572,6.046189835,19.4379346,3.252684993,71,-1,7.677984166
NW4 3SA,51.578178,-0.232051,SE19 3NF,51.422435,-0.105294,14.44367572,57.52986381,9.364017568,82,-1,22.72429621
SE12 8PB,51.454711,0.005953,SE9 5TG,51.44948,0.050483,3.694893788,8.92897111,0.52536528,40,-1,3.526943589
E6 6AQ,51.525592,0.063488,W1T 3QG,51.51701,-0.137794,11.75648024,41.50488092,6.946016035,86,-1,16.39442796
SW18 9SL,51.457384,-0.190862,SE16 7PF,51.496001,-0.039446,11.75648024,33.93659331,6.578633112,78,-1,13.40495436
SE24 0EF,51.454033,-0.104576,SE12 8PB,51.454711,0.005953,9.741083623,27.85868586,4.512625379,88,-1,11.00418091
SE21 8BX,51.431052,-0.089875,NW4 3SA,51.578178,-0.232051,17.80267007,56.82970236,9.471371267,88,-1,22.44773243
W1J 8PD,51.507805,-0.144827,E6 9TA,51.532761,0.055219,9.069284753,39.78224394,8.343322276,74,-1,15.71398636
SE15 6TE,51.480644,-0.067814,SE15 5SZ,51.475094,-0.066594,2.351296047,1.998085059,0,13,-1,0.789243598
SE13 6TZ,51.446221,-0.004004,NW6 3AA,51.541873,-0.190584,17.46677063,50.12153015,10.92702525,86,-1,19.79800441
E1 6NP,51.521656,-0.075247,SM6 8SW,51.361415,-0.146037,15.78727346,53.84965642,8.623389861,98,-1,21.27061429
SE1 6TJ,51.494747,-0.098768,N1 9JP,51.651933,-0.077091,14.77957515,50.56810373,1.727448411,44,-1,19.97440097
N13 4HP,51.616427,-0.121825,SE2 0EF,51.498497,0.10445,18.13856951,68.47037642,16.04283423,162,-1,27.04579869
W1J 8PD,51.507805,-0.144827,E6 9SP,51.532761,0.055219,9.069284753,39.78224394,8.083323439,56,-1,15.71398636
W1J 8PD,51.507805,-0.144827,E6 9SN,51.532761,0.055219,9.069284753,39.78224394,8.343322276,74,-1,15.71398636
SE1 6TJ,51.494747,-0.098768,N1 9JJ,51.651933,-0.077091,14.77957515,50.56810373,2.705018347,42,-1,19.97440097
SE14 5TJ,51.469307,-0.046235,SW17 0JZ,51.43594,-0.184673,9.069284753,31.54622428,7.060641508,92,-1,12.46075859
SE6 1ES,51.439774,-0.0104,N1 9JP,51.651933,-0.077091,19.81806668,78.23483015,10.18380192,105,-1,30.90275791
W1J 8PD,51.507805,-0.144827,E6 9SY,51.532761,0.055219,9.069284753,39.78224394,8.343322276,74,-1,15.71398636
SE15 2UJ,51.475983,-0.062179,SE5 8PF,51.471194,-0.084326,2.351296047,5.366772996,0.369962478,28,-1,2.119875333
SE6 1ES,51.439774,-0.0104,N1 9JJ,51.651933,-0.077091,19.81806668,78.23483015,10.18380192,102,-1,30.90275791
SE21 8BX,51.431052,-0.089875,SE9 5QR,51.44146,0.050412,9.741083623,32.1873605,8.209497989,83,-1,12.7140074
SW2 1LR,51.45674,-0.113504,SW9 6LW,51.472675,-0.1124,1.679497176,5.077411311,0.249099203,23,-1,2.005577468
W1J 8PD,51.507805,-0.144827,E6 9ST,51.532761,0.055219,9.069284753,39.78224394,8.083323439,56,-1,15.71398636
E3 5AT,51.527998,-0.035217,SE25 5PD,51.38934,-0.090176,13.77187685,51.58295702,10.91589321,109,-1,20.37526802
SE14 6EB,51.481142,-0.035014,SE16 7PF,51.496001,-0.039446,5.038491529,7.692686164,0.857482972,33,-1,3.038611035
SE15 2UJ,51.475983,-0.062179,E7 0AF,51.55368,0.019868,11.08468136,36.84769651,7.629711875,90,-1,14.55484012
SE7 8NE,51.491891,0.035502,SE9 5DL,51.450285,0.055917,7.053888141,20.41524415,2.7692688,66,-1,8.064021437
SE12 8PB,51.454711,0.005953,SE9 5QR,51.44146,0.050412,3.694893788,11.37352325,1.152314957,55,-1,4.492541683
NW4 2JT,51.588442,-0.211572,SW12 8LH,51.445845,-0.159572,17.1308712,51.43932758,9.535089888,81,-1,20.31853439
W6 9RW,51.488684,-0.22657,W1J 8PD,51.507805,-0.144827,8.061586447,18.37134911,2.526945267,67,-1,7.256682897
W5 5RN,51.50431,-0.304247,SE25 4TY,51.401113,-0.067804,17.1308712,63.12175315,12.11641834,85,-1,24.93309249
SW9 6LW,51.472675,-0.1124,SE16 5QU,51.504227,-0.048517,5.374390965,17.79490073,2.64961395,66,-1,7.028985789
SE1 2SS,51.506106,-0.087199,W1U 4ED,51.518776,-0.153376,9.405184188,16.68616292,1.855410106,45,-1,6.591034353
E18 2JF,51.593824,0.01827,SW12 8LH,51.445845,-0.159572,13.43597741,59.19601268,10.99068315,77,-1,23.38242501
SE12 9QB,51.435783,0.026763,SW17 9AG,51.423335,-0.165208,12.42827911,42.50056,12.06344765,116,-1,16.7877212
E11 1DZ,51.569612,-0.003582,SW1P 4PX,51.489465,-0.130389,12.42827911,40.69668871,8.803990928,60,-1,16.07519204
NW4 3SA,51.578178,-0.232051,W1S 2HU,51.512255,-0.141361,6.046189835,28.04819046,5.426949103,50,-1,11.07903523
EN2 0DY,51.666493,-0.080465,SW12 8LH,51.445845,-0.159572,22.50526216,76.89616649,16.4144134,133,-1,30.37398576
SE21 8BX,51.431052,-0.089875,SE9 5TG,51.44948,0.050483,9.741083623,31.82908684,7.581710732,83,-1,12.5724893
NW4 3UA,51.575986,-0.233983,SE25 4XL,51.399524,-0.07999,15.78727346,66.55256739,79.64791974,66,-1,26.28826412
SE12 9TZ,51.432583,0.027743,NW6 2QT,51.546726,-0.199738,15.78727346,60.61692342,13.66509646,105,-1,23.94368475
SE22 8RP,51.457684,-0.077003,SE21 8BX,51.431052,-0.089875,3.694893788,10.29035864,1.336470684,47,-1,4.064691663
E6 9SY,51.532761,0.055219,SE9 5TG,51.44948,0.050483,8.733385317,35.43608816,7.547540452,101,-1,13.99725482
SE21 8BX,51.431052,-0.089875,NW4 3UA,51.575986,-0.233983,18.81036838,55.68158672,66.63788827,55,-1,21.99422675
SE20 8LB,51.411851,-0.059126,SE16 6AU,51.500401,-0.043407,14.10777628,34.99386395,3.250556047,49,-1,13.82257626
SW1H 9HP,51.501001,-0.130911,E6 9ST,51.532761,0.055219,7.389787576,37.5011031,6.990105311,56,-1,14.81293573
SW1H 9HP,51.501001,-0.130911,E6 9SY,51.532761,0.055219,7.389787576,37.5011031,9.419472809,81,-1,14.81293573
SW2 1QA,51.456114,-0.109283,W1H 7JB,51.514839,-0.158666,13.43597741,23.78297935,4.219011274,48,-1,9.394276845
SW1H 9HP,51.501001,-0.130911,E6 9SN,51.532761,0.055219,7.389787576,37.5011031,9.419472809,81,-1,14.81293573
W5 5JY,51.51279,-0.302995,SE6 1ES,51.439774,-0.0104,21.16166442,71.14687628,14.30453195,115,-1,28.10301613
SE22 8RP,51.457684,-0.077003,SW18 9SL,51.457384,-0.190862,10.07698306,24.86325862,4.438569151,64,-1,9.820987156
E18 2DB,51.584378,0.016379,SE16 7PF,51.496001,-0.039446,13.10007798,39.95822109,7.473503116,58,-1,15.78349733
SW1H 9HP,51.501001,-0.130911,E6 9SP,51.532761,0.055219,7.389787576,37.5011031,6.990105311,56,-1,14.81293573
SE22 8HA,51.454919,-0.076731,SE12 8BP,51.451997,0.026286,5.374390965,23.60716636,4.66534032,67,-1,9.324830714
SE6 3TJ,51.434954,-0.023113,SE3 7DF,51.475516,0.022994,10.07698306,18.70776178,2.832815624,66,-1,7.389565905
SE15 5SZ,51.475094,-0.066594,SW1H 9HP,51.501001,-0.130911,8.061586447,17.19750417,1.500675349,59,-1,6.793014147
SE15 2UJ,51.475983,-0.062179,NW6 3AA,51.541873,-0.190584,13.43597741,34.80105144,6.318911814,72,-1,13.74641532
W1J 8PD,51.507805,-0.144827,SE1 2SS,51.506106,-0.087199,6.717988706,13.72747967,1.504905468,32,-1,5.422354469
SE12 9QB,51.435783,0.026763,SE20 8LB,51.411851,-0.059126,7.053888141,22.06671308,3.86705412,76,-1,8.716351667
SE19 3NF,51.422435,-0.105294,SW17 9AG,51.423335,-0.165208,4.366692659,13.32300668,2.34785338,62,-1,5.26258764
E7 8DT,51.544112,0.034429,SE8 4HZ,51.471391,-0.024115,8.733385317,31.83372641,7.630275973,78,-1,12.57432193
SE19 2QJ,51.411828,-0.084536,SE9 5DL,51.450285,0.055917,9.741083623,33.09290517,6.113125337,87,-1,13.07169754
SE26 6HP,51.426178,-0.061956,SE5 8PF,51.471194,-0.084326,6.717988706,15.57041276,2.875052282,63,-1,6.150313041
SE1 1GE,51.503839,-0.092121,W5 5JY,51.51279,-0.302995,0,0,8.391793269,54,-1,0
E18 2JF,51.593824,0.01827,SE3 7DF,51.475516,0.022994,8.397485882,45.48715384,13.6757839,72,-1,17.96742577
W5 5RA,51.508035,-0.304973,E6 6AQ,51.525592,0.063488,12.42827911,74.52566857,13.6419501,103,-1,29.43763909
SE15 4HA,51.463758,-0.0668,SE18 7BZ,51.490921,0.071372,13.10007798,31.59373916,6.315200367,65,-1,12.47952697
W6 9RH,51.535984,-0.194754,W5 5RN,51.50431,-0.304247,10.07698306,30.34817343,3.518329638,77,-1,11.98752851
W3 7TB,51.558951,-0.19246,NW6 3AA,51.541873,-0.190584,1.679497176,6.351466576,4.510343469,76,-1,2.508829297
SE19 2QJ,51.411828,-0.084536,W2 1EB,51.566901,-0.209532,17.80267007,60.31800404,8.637744215,80,-1,23.8256116
IG5 0RW,51.596486,0.060159,SE19 3NF,51.422435,-0.105294,15.78727346,69.43215447,15.18202411,128,-1,27.42570102
SW18 9SL,51.457384,-0.190862,SE22 8RP,51.457684,-0.077003,8.733385317,24.10483255,4.139630336,58,-1,9.521408856
SE12 8BP,51.451997,0.026286,SE26 6BP,51.424959,-0.064942,8.061586447,23.24847047,4.725259385,64,-1,9.183145836
SW17 0JZ,51.43594,-0.184673,E18 2JF,51.593824,0.01827,16.12317289,65.44814219,12.50290036,90,-1,25.85201616
SE17 1TS,51.490383,-0.084199,IG11 0RD,51.529397,0.108902,8.733385317,42.31384967,8.840154043,120,-1,16.71397062
W5 5RN,51.50431,-0.304247,SE25 4XL,51.399524,-0.07999,16.45907233,61.43600803,10.81884408,82,-1,24.26722317
SM6 8SW,51.361415,-0.146037,SE26 6BP,51.424959,-0.064942,10.41288249,31.79336817,5.311395729,80,-1,12.55838043
E6 9SY,51.532761,0.055219,SE9 5QR,51.44146,0.050412,8.733385317,39.24990612,9.331540604,117,-1,15.50371292
SW17 0JZ,51.43594,-0.184673,SE1 4QA,51.498117,-0.083716,7.725687012,28.01662607,5.147817963,62,-1,11.0665673
SE17 1TS,51.490383,-0.084199,IG11 0RJ,51.5312,0.120679,8.397485882,44.30194417,9.164315632,122,-1,17.49926795
SE19 3DX,51.414883,-0.094835,E18 2JF,51.593824,0.01827,19.48216725,74.03996844,13.5859649,144,-1,29.24578753
SE25 4XL,51.399524,-0.07999,E6 9ST,51.532761,0.055219,15.78727346,55.81159078,7.442352171,67,-1,22.04557836
SE25 4XL,51.399524,-0.07999,E6 9SN,51.532761,0.055219,15.78727346,55.81159078,13.40190555,157,-1,22.04557836
BR1 1BQ,51.408139,0.015834,E3 5AT,51.527998,-0.035217,9.741083623,43.52808865,10.69648913,113,-1,17.19359501
SE25 4XL,51.399524,-0.07999,E6 9SP,51.532761,0.055219,15.78727346,55.81159078,7.447527049,67,-1,22.04557836
NW6 3AA,51.541873,-0.190584,SE6 3TJ,51.434954,-0.023113,18.13856951,54.40772675,11.39044463,106,-1,21.49105207
SE21 8BX,51.431052,-0.089875,W6 9RW,51.488684,-0.22657,12.09237967,39.67819525,8.00937559,105,-1,15.67288712
SW2 1QA,51.456114,-0.109283,HA1 9GF,51.585237,-0.329686,17.1308712,65.70668062,11.84566268,78,-1,25.95413885
BR1 1BQ,51.408139,0.015834,E3 5AA,51.527185,-0.034503,9.405184188,43.35323188,10.69648913,111,-1,17.12452659
SW2 1LR,51.45674,-0.113504,NW10 9UL,51.544184,-0.24567,12.76417854,42.45441572,8.524143637,74,-1,16.76949421
SE1 1GE,51.503839,-0.092121,SW12 8LH,51.445845,-0.159572,6.046189835,22.0072303,3.642823236,40,-1,8.69285597
SE21 8BX,51.431052,-0.089875,W6 9RH,51.535984,-0.194754,17.46677063,41.63744381,8.501986766,112,-1,16.44679031
SE9 5DL,51.450285,0.055917,SE17 3RD,51.487667,-0.104147,8.733385317,34.79706264,6.441675158,63,-1,13.74483974
E6 2NF,51.536121,0.060503,SE12 9ET,51.44304,0.020551,9.405184188,38.8999917,10.55821589,91,-1,15.36549672
